# CP-F1,   ALPHA= 30 DEG.,  RE= 43 MIO.
# 
# NOMENCLATURE:
# ALPHA     MODEL INCIDENCE
# RE        REYNOLDS NUMBER BASED ON MODEL LENGTH
# DPN       DATA POINT NUMBER
# PHI       CIRCUMFERENTIAL MODEL ANGLE
# I         NUMBER OF PRESSURE TAP
# X0/L      X-LOCATION OF PRESSURE TAP
# CP        PRESSURE COEFFICIENT
# 
# DPN    PHI  I   X0/L     CP
100321 112.7 14  0.0674 -0.7455
100321 112.7 15  0.0876 -0.7275
100321 112.6 16  0.1079 -0.7111
100321 112.7 17  0.1284 -0.6985
100321 112.7 18  0.1489 -0.7019
100321 112.7 19  0.1901 -0.6664
100321 112.6 20  0.2315 -0.6496
100321 112.7 21  0.2728 -0.6461
100321 112.7 22  0.3145 -0.6011
100321 112.6 23  0.3561 -0.5705
100321 112.6 24  0.3978 -0.5342
100321 112.7 25  0.4394 -0.5005
100321 112.6 26  0.4811 -0.4537
100321 112.6 27  0.5228 -0.3763
100321 112.6 28  0.5644 -0.2994
100321 112.7 29  0.6061 -0.2388
100321 112.6 30  0.6478 -0.1889
100321 112.6 31  0.6894 -0.1670
100321 112.7 32  0.7309 -0.1447
100321 112.6 33  0.7725 -0.1211
100321 112.6 34  0.8139 -0.1007
100321 112.6 35  0.8346 -0.0861
100321 112.7 36  0.8552 -0.0787
100321 112.6 37  0.8758 -0.0771
100321 112.6 38  0.9166 -0.0058
100321 112.6 39  0.9365  0.0519
100321 112.6 40  0.9544  0.1204
100321 112.6 41  0.9717  0.2086
100322 114.9  1  0.0000  0.1492
100322 115.0  2  0.0006 -0.1983
100322 114.9  3  0.0022 -0.3785
100322 115.0  4  0.0046 -0.5440
100322 115.0  5  0.0074 -0.5732
100322 115.0  6  0.0105 -0.7051
100322 114.9  7  0.0137 -0.7090
100322 115.0  8  0.0172 -0.7019
100322 114.9  9  0.0208 -0.7565
100322 115.0 10  0.0282 -0.7471
100322 115.0 11  0.0358 -0.7357
100322 115.0 12  0.0435 -0.7197
100322 115.0 13  0.0555 -0.7334
100322 115.0 14  0.0674 -0.7389
100322 115.0 15  0.0876 -0.7112
100322 115.0 16  0.1079 -0.7001
100322 115.0 17  0.1284 -0.6783
100322 114.9 18  0.1489 -0.6819
100322 114.9 19  0.1901 -0.6456
100322 115.0 20  0.2315 -0.6245
100322 115.0 21  0.2728 -0.6187
100322 115.0 22  0.3145 -0.5670
100322 115.0 23  0.3561 -0.5287
100322 115.0 24  0.3978 -0.4917
100322 114.9 25  0.4394 -0.4458
100322 115.0 26  0.4811 -0.3921
100322 114.9 27  0.5228 -0.3134
100322 114.9 28  0.5644 -0.2504
100322 114.9 29  0.6061 -0.2056
100322 114.9 30  0.6478 -0.1789
100322 114.9 31  0.6894 -0.1588
100322 115.0 32  0.7309 -0.1421
100322 115.0 33  0.7725 -0.1325
100322 115.0 34  0.8139 -0.1001
100322 115.0 35  0.8346 -0.0873
100322 114.9 36  0.8552 -0.0848
100322 115.0 37  0.8758 -0.0824
100322 115.0 38  0.9166  0.0018
100322 115.0 39  0.9365  0.0563
100322 114.9 40  0.9544  0.1127
100322 114.9 41  0.9717  0.2077
100323 117.5  1  0.0000  0.1522
100323 117.5  2  0.0006 -0.2140
100323 117.5  3  0.0022 -0.3936
100323 117.5  4  0.0046 -0.5639
100323 117.5  5  0.0074 -0.5941
100323 117.5  6  0.0105 -0.7156
100323 117.5  7  0.0137 -0.7240
100323 117.5  8  0.0172 -0.7118
100323 117.5  9  0.0208 -0.7611
100323 117.5 10  0.0282 -0.7287
100323 117.5 11  0.0358 -0.7271
100323 117.5 12  0.0435 -0.7074
100323 117.5 13  0.0555 -0.7189
100323 117.5 14  0.0674 -0.7308
100323 117.5 15  0.0876 -0.6973
100323 117.5 16  0.1079 -0.6792
100323 117.5 17  0.1284 -0.6553
100323 117.5 18  0.1489 -0.6614
100323 117.5 19  0.1901 -0.6225
100323 117.5 20  0.2315 -0.5944
100323 117.5 21  0.2728 -0.5750
100323 117.5 22  0.3145 -0.5272
100323 117.5 23  0.3561 -0.4851
100323 117.5 24  0.3978 -0.4299
100323 117.5 25  0.4394 -0.3845
100323 117.5 26  0.4811 -0.3303
100323 117.5 27  0.5228 -0.2641
100323 117.5 28  0.5644 -0.2214
100323 117.5 29  0.6061 -0.1948
100323 117.5 30  0.6478 -0.1749
100323 117.5 31  0.6894 -0.1588
100323 117.5 32  0.7309 -0.1416
100323 117.5 33  0.7725 -0.1308
100323 117.5 34  0.8139 -0.1045
100323 117.5 35  0.8346 -0.0924
100323 117.5 36  0.8552 -0.0799
100323 117.5 37  0.8758 -0.0823
100323 117.5 38  0.9166 -0.0014
100323 117.5 39  0.9365  0.0582
100323 117.5 40  0.9544  0.1095
100323 117.5 41  0.9717  0.2018
100324 119.9  1  0.0000  0.1520
100324 119.9  2  0.0006 -0.2311
100324 119.9  3  0.0022 -0.4200
100324 119.9  4  0.0046 -0.5885
100324 119.9  5  0.0074 -0.6081
100324 119.9  6  0.0105 -0.7272
100324 119.9  7  0.0137 -0.7349
100324 119.9  8  0.0172 -0.7133
100324 119.9  9  0.0208 -0.7679
100324 119.9 10  0.0282 -0.7176
100324 119.9 11  0.0358 -0.7267
100324 119.9 12  0.0435 -0.6961
100324 119.6 13  0.0555 -0.7154
100324 119.9 14  0.0674 -0.7129
100324 119.9 15  0.0876 -0.6802
100324 119.9 16  0.1079 -0.6620
100324 119.9 17  0.1284 -0.6415
100324 119.9 18  0.1489 -0.6395
100324 119.9 19  0.1901 -0.5956
100324 119.9 20  0.2315 -0.5659
100324 119.9 21  0.2728 -0.5367
100324 119.9 22  0.3145 -0.4887
100324 119.9 23  0.3561 -0.4367
100324 119.9 24  0.3978 -0.3851
100324 119.9 25  0.4394 -0.3326
100324 119.9 26  0.4811 -0.2862
100324 119.9 27  0.5228 -0.2395
100324 119.9 28  0.5644 -0.2154
100324 119.9 29  0.6061 -0.1949
100324 119.9 30  0.6478 -0.1752
100324 119.9 31  0.6894 -0.1577
100324 119.9 32  0.7309 -0.1408
100324 119.9 33  0.7725 -0.1407
100324 119.9 34  0.8139 -0.1105
100324 119.9 35  0.8346 -0.0964
100324 119.9 36  0.8552 -0.0860
100324 119.9 37  0.8758 -0.0824
100324 119.9 38  0.9166 -0.0069
100324 119.9 39  0.9365  0.0562
100324 119.9 40  0.9544  0.0998
100324 119.9 41  0.9717  0.2042
100325 122.5  1  0.0000  0.1517
100325 122.5  2  0.0006 -0.2485
100325 122.5  3  0.0022 -0.4476
100325 122.5  4  0.0046 -0.6075
100325 122.5  5  0.0074 -0.6407
100325 122.5  6  0.0105 -0.7426
100325 122.5  7  0.0137 -0.7404
100325 122.5  8  0.0172 -0.7245
100325 122.5  9  0.0208 -0.7621
100325 122.5 10  0.0282 -0.7209
100325 122.5 11  0.0358 -0.7301
100325 122.5 12  0.0435 -0.6929
100325 122.5 13  0.0555 -0.6984
100325 122.5 14  0.0674 -0.7025
100325 122.5 15  0.0876 -0.6641
100325 122.5 16  0.1079 -0.6374
100325 122.5 17  0.1284 -0.6181
100325 122.5 18  0.1489 -0.6062
100325 122.5 19  0.1901 -0.5596
100325 122.5 20  0.2315 -0.5323
100325 122.5 21  0.2728 -0.4962
100325 122.5 22  0.3145 -0.4385
100325 122.5 23  0.3561 -0.3826
100325 122.5 24  0.3978 -0.3236
100325 122.5 25  0.4394 -0.2823
100325 122.5 26  0.4811 -0.2590
100325 122.5 27  0.5228 -0.2324
100325 122.5 28  0.5644 -0.2113
100325 122.5 29  0.6061 -0.1862
100325 122.5 30  0.6478 -0.1778
100325 122.5 31  0.6894 -0.1604
100325 122.5 32  0.7309 -0.1511
100325 122.5 33  0.7725 -0.1405
100325 122.5 34  0.8139 -0.1066
100325 122.5 35  0.8346 -0.0955
100325 122.5 36  0.8552 -0.0825
100325 122.5 37  0.8758 -0.0763
100325 122.5 38  0.9166 -0.0004
100325 122.5 39  0.9365  0.0430
100325 122.5 40  0.9544  0.0967
100325 122.5 41  0.9717  0.1983
100326 125.2  1  0.0000  0.1424
100326 125.2  2  0.0006 -0.2689
100326 125.2  3  0.0022 -0.4543
100326 125.2  4  0.0046 -0.6285
100326 125.2  5  0.0074 -0.6346
100326 125.2  6  0.0105 -0.7506
100326 125.1  7  0.0137 -0.7506
100326 125.2  8  0.0172 -0.7274
100326 125.2  9  0.0208 -0.7581
100326 125.2 10  0.0282 -0.7034
100326 125.2 11  0.0358 -0.7067
100326 125.2 12  0.0435 -0.6809
100326 125.2 13  0.0555 -0.6841
100326 125.1 14  0.0674 -0.6810
100326 125.2 15  0.0876 -0.6415
100326 125.2 16  0.1079 -0.6142
100326 125.2 17  0.1284 -0.5902
100326 125.2 18  0.1489 -0.5789
100326 125.2 19  0.1901 -0.5240
100326 125.2 20  0.2315 -0.4832
100326 125.2 21  0.2728 -0.4420
100326 125.2 22  0.3145 -0.3761
100326 125.2 23  0.3561 -0.3304
100326 125.2 24  0.3978 -0.2878
100326 125.1 25  0.4394 -0.2643
100326 125.1 26  0.4811 -0.2453
100326 125.2 27  0.5228 -0.2244
100326 125.1 28  0.5644 -0.2103
100326 125.1 29  0.6061 -0.1902
100326 125.2 30  0.6478 -0.1751
100326 125.2 31  0.6894 -0.1590
100326 125.2 32  0.7309 -0.1467
100326 125.2 33  0.7725 -0.1438
100326 125.1 34  0.8139 -0.1108
100326 125.2 35  0.8346 -0.0930
100326 125.2 36  0.8552 -0.0833
100326 125.2 37  0.8758 -0.0750
100326 125.2 38  0.9166  0.0071
100326 125.2 39  0.9365  0.0401
100326 125.2 40  0.9544  0.0936
100326 125.2 41  0.9717  0.1949
100327 127.5  1  0.0000  0.1455
100327 127.5  2  0.0006 -0.2848
100327 127.5  3  0.0022 -0.4800
100327 127.5  4  0.0046 -0.6464
100327 127.5  5  0.0074 -0.7030
100327 127.5  6  0.0105 -0.7566
100327 127.5  7  0.0137 -0.7544
100327 127.5  8  0.0172 -0.7291
100327 127.5  9  0.0208 -0.7612
100327 127.5 10  0.0282 -0.7079
100327 127.5 11  0.0358 -0.7004
100327 127.5 12  0.0435 -0.6708
100327 127.5 13  0.0555 -0.6713
100327 127.5 14  0.0674 -0.6633
100327 127.5 15  0.0876 -0.6187
100327 127.5 16  0.1079 -0.5908
100327 127.5 17  0.1284 -0.5684
100327 127.5 18  0.1489 -0.5521
100327 127.5 19  0.1901 -0.4955
100327 127.5 20  0.2315 -0.4509
100327 127.5 21  0.2728 -0.4025
100327 127.5 22  0.3145 -0.3408
100327 127.5 23  0.3561 -0.2937
100327 127.5 24  0.3978 -0.2703
100327 127.5 25  0.4394 -0.2508
100327 127.5 26  0.4811 -0.2419
100327 127.5 27  0.5228 -0.2225
100327 127.5 28  0.5644 -0.2058
100327 127.5 29  0.6061 -0.1957
100327 127.5 30  0.6478 -0.1799
100327 127.5 31  0.6894 -0.1616
100327 127.5 32  0.7309 -0.1553
100327 127.5 33  0.7725 -0.1457
100327 127.5 34  0.8139 -0.1130
100327 127.5 35  0.8346 -0.1039
100327 127.5 36  0.8552 -0.0934
100327 127.5 37  0.8758 -0.0741
100327 127.5 38  0.9166 -0.0004
100327 127.5 39  0.9365  0.0339
100327 127.5 40  0.9544  0.0792
100327 127.5 41  0.9717  0.1885
100328 130.1  1  0.0000  0.1477
100328 130.1  2  0.0006 -0.2983
100328 130.1  3  0.0022 -0.4928
100328 130.1  4  0.0046 -0.6530
100328 130.1  5  0.0074 -0.7122
100328 130.1  6  0.0105 -0.7570
100328 130.1  7  0.0137 -0.7541
100328 130.1  8  0.0172 -0.7196
100328 130.1  9  0.0208 -0.7548
100328 130.1 10  0.0282 -0.6986
100328 130.1 11  0.0358 -0.6863
100328 130.1 12  0.0435 -0.6525
100328 130.1 13  0.0555 -0.6489
100328 130.1 14  0.0674 -0.6415
100328 130.1 15  0.0876 -0.5971
100328 130.1 16  0.1079 -0.5639
100328 130.1 17  0.1284 -0.5348
100328 130.1 18  0.1489 -0.5194
100328 130.1 19  0.1901 -0.4612
100328 130.1 20  0.2315 -0.4093
100328 130.1 21  0.2728 -0.3552
100328 130.1 22  0.3145 -0.3019
100328 130.1 23  0.3561 -0.2743
100328 130.1 24  0.3978 -0.2616
100328 130.1 25  0.4394 -0.2450
100328 130.1 26  0.4811 -0.2499
100328 130.1 27  0.5228 -0.2249
100328 130.1 28  0.5644 -0.2060
100328 130.1 29  0.6061 -0.1912
100328 130.1 30  0.6478 -0.1803
100328 130.1 31  0.6894 -0.1699
100328 130.1 32  0.7309 -0.1590
100328 130.1 33  0.7725 -0.1619
100328 130.1 34  0.8139 -0.1130
100328 130.1 35  0.8346 -0.0970
100328 130.1 36  0.8552 -0.0865
100328 130.1 37  0.8758 -0.0742
100328 130.1 38  0.9166 -0.0059
100328 130.1 39  0.9365  0.0275
100328 130.1 40  0.9544  0.0846
100328 130.1 41  0.9717  0.1873
100329 132.4  1  0.0000  0.1475
100329 132.4  2  0.0006 -0.3118
100329 132.5  3  0.0022 -0.5095
100329 132.5  4  0.0046 -0.6640
100329 132.5  5  0.0074 -0.7261
100329 132.5  6  0.0105 -0.7496
100329 132.5  7  0.0137 -0.7563
100329 132.4  8  0.0172 -0.7197
100329 132.4  9  0.0208 -0.7457
100329 132.4 10  0.0282 -0.6860
100329 132.5 11  0.0358 -0.6766
100329 132.4 12  0.0435 -0.6407
100329 132.5 13  0.0555 -0.6285
100329 132.5 14  0.0674 -0.6225
100329 132.5 15  0.0876 -0.5718
100329 132.4 16  0.1079 -0.5370
100329 132.4 17  0.1284 -0.5026
100329 132.5 18  0.1489 -0.4904
100329 132.4 19  0.1901 -0.4207
100329 132.4 20  0.2315 -0.3669
100329 132.4 21  0.2728 -0.3205
100329 132.4 22  0.3145 -0.2829
100329 132.4 23  0.3561 -0.2720
100329 132.5 24  0.3978 -0.2535
100329 132.5 25  0.4394 -0.2482
100329 132.5 26  0.4811 -0.2453
100329 132.4 27  0.5228 -0.2263
100329 132.4 28  0.5644 -0.2161
100329 132.4 29  0.6061 -0.1924
100329 132.4 30  0.6478 -0.1852
100329 132.4 31  0.6894 -0.1671
100329 132.4 32  0.7309 -0.1566
100329 132.4 33  0.7725 -0.1611
100329 132.5 34  0.8139 -0.1175
100329 132.5 35  0.8346 -0.1083
100329 132.5 36  0.8552 -0.0933
100329 132.5 37  0.8758 -0.0757
100329 132.4 38  0.9166 -0.0073
100329 132.4 39  0.9365  0.0215
100329 132.4 40  0.9544  0.0824
100329 132.4 41  0.9717  0.1884
100330 135.0  1  0.0000  0.1446
100330 135.0  2  0.0006 -0.3318
100330 135.0  3  0.0022 -0.5287
100330 135.0  4  0.0046 -0.6783
100330 135.0  5  0.0074 -0.7333
100330 135.0  6  0.0105 -0.7455
100330 135.0  7  0.0137 -0.7450
100330 135.0  8  0.0172 -0.7329
100330 135.0  9  0.0208 -0.7410
100330 135.0 10  0.0282 -0.6742
100330 135.0 11  0.0358 -0.6606
100330 135.0 12  0.0435 -0.6273
100330 135.0 13  0.0555 -0.6172
100330 135.0 14  0.0674 -0.5916
100330 135.0 15  0.0876 -0.5434
100330 135.0 16  0.1079 -0.5088
100330 135.0 17  0.1284 -0.4747
100330 135.0 18  0.1489 -0.4459
100330 135.0 19  0.1901 -0.3849
100330 135.0 20  0.2315 -0.3371
100330 135.1 21  0.2728 -0.3013
100330 135.0 22  0.3145 -0.2714
100330 135.0 23  0.3561 -0.2630
100330 135.0 24  0.3978 -0.2609
100330 135.0 25  0.4394 -0.2527
100330 135.0 26  0.4811 -0.2599
100330 135.0 27  0.5228 -0.2311
100330 135.0 28  0.5644 -0.2214
100330 135.0 29  0.6061 -0.1944
100330 135.0 30  0.6478 -0.1868
100330 135.0 31  0.6894 -0.1694
100330 135.0 32  0.7309 -0.1676
100330 135.0 33  0.7725 -0.1692
100330 135.0 34  0.8139 -0.1219
100330 135.0 35  0.8346 -0.1086
100330 135.0 36  0.8552 -0.1035
100330 135.0 37  0.8758 -0.0828
100330 135.0 38  0.9166 -0.0166
100330 135.0 39  0.9365  0.0194
100330 135.0 40  0.9544  0.0804
100330 135.0 41  0.9717  0.1895
100331 137.4  1  0.0000  0.1465
100331 137.4  2  0.0006 -0.3442
100331 137.4  3  0.0022 -0.5428
100331 137.4  4  0.0046 -0.6888
100331 137.4  5  0.0074 -0.7391
100331 137.4  6  0.0105 -0.7497
100331 137.4  7  0.0137 -0.7457
100331 137.4  8  0.0172 -0.7404
100331 137.4  9  0.0208 -0.7318
100331 137.4 10  0.0282 -0.6653
100331 137.4 11  0.0358 -0.6449
100331 137.4 12  0.0435 -0.6046
100331 137.4 13  0.0555 -0.5904
100331 137.4 14  0.0674 -0.5712
100331 137.4 15  0.0876 -0.5169
100331 137.4 16  0.1079 -0.4833
100331 137.4 17  0.1284 -0.4480
100331 137.4 18  0.1489 -0.4213
100331 137.4 19  0.1901 -0.3507
100331 137.4 20  0.2315 -0.3138
100331 137.4 21  0.2728 -0.2861
100331 137.4 22  0.3145 -0.2670
100331 137.4 23  0.3561 -0.2649
100331 137.4 24  0.3978 -0.2612
100331 137.4 25  0.4394 -0.2586
100331 137.4 26  0.4811 -0.2741
100331 137.4 27  0.5228 -0.2333
100331 137.4 28  0.5644 -0.2211
100331 137.4 29  0.6061 -0.1986
100331 137.4 30  0.6478 -0.1912
100331 137.4 31  0.6894 -0.1754
100331 137.4 32  0.7309 -0.1777
100331 137.4 33  0.7725 -0.1899
100331 137.4 34  0.8139 -0.1381
100331 137.4 35  0.8346 -0.1216
100331 137.4 36  0.8552 -0.1040
100331 137.4 37  0.8758 -0.0857
100331 137.4 38  0.9166 -0.0112
100331 137.4 39  0.9365  0.0217
100331 137.4 40  0.9544  0.0762
100331 137.4 41  0.9717  0.1938
100332 140.0  1  0.0000  0.1474
100332 140.0  2  0.0006 -0.3627
100332 140.0  3  0.0022 -0.5570
100332 140.0  4  0.0046 -0.6984
100332 140.0  5  0.0074 -0.7457
100332 140.0  6  0.0105 -0.7486
100332 140.0  7  0.0137 -0.7426
100332 140.0  8  0.0172 -0.7270
100332 140.0  9  0.0208 -0.7211
100332 140.0 10  0.0282 -0.6511
100332 140.0 11  0.0358 -0.6344
100332 140.0 12  0.0435 -0.5905
100332 140.0 13  0.0555 -0.5631
100332 140.0 14  0.0674 -0.5474
100332 140.0 15  0.0876 -0.4912
100332 140.0 16  0.1079 -0.4514
100332 140.0 17  0.1284 -0.4212
100332 140.0 18  0.1489 -0.3893
100332 140.0 19  0.1901 -0.3267
100332 140.0 20  0.2315 -0.2954
100332 140.0 21  0.2728 -0.2815
100332 140.0 22  0.3145 -0.2679
100332 140.0 23  0.3561 -0.2664
100332 140.0 24  0.3978 -0.2717
100332 140.0 25  0.4394 -0.2568
100332 140.0 26  0.4811 -0.2700
100332 140.0 27  0.5228 -0.2313
100332 140.0 28  0.5644 -0.2146
100332 140.0 29  0.6061 -0.1996
100332 140.0 30  0.6478 -0.2014
100332 140.0 31  0.6894 -0.1968
100332 140.0 32  0.7309 -0.1954
100332 140.0 33  0.7725 -0.2031
100332 140.0 34  0.8139 -0.1379
100332 140.0 35  0.8346 -0.1309
100332 140.0 36  0.8552 -0.1091
100332 140.0 37  0.8758 -0.0775
100332 140.0 38  0.9166 -0.0169
100332 140.0 39  0.9365  0.0159
100332 140.0 40  0.9544  0.0724
100332 140.0 41  0.9717  0.1919
100333 142.4  1  0.0000  0.1492
100333 142.4  2  0.0006 -0.3687
100333 142.4  3  0.0022 -0.5658
100333 142.5  4  0.0046 -0.7079
100333 142.5  5  0.0074 -0.7571
100333 142.4  6  0.0105 -0.7488
100333 142.4  7  0.0137 -0.7231
100333 142.4  8  0.0172 -0.7182
100333 142.4  9  0.0208 -0.7089
100333 142.5 10  0.0282 -0.6398
100333 142.4 11  0.0358 -0.6140
100333 142.4 12  0.0435 -0.5788
100333 142.4 13  0.0555 -0.5555
100333 142.4 14  0.0674 -0.5305
100333 142.4 15  0.0876 -0.4669
100333 142.4 16  0.1079 -0.4259
100333 142.4 17  0.1284 -0.3963
100333 142.5 18  0.1489 -0.3614
100333 142.5 19  0.1901 -0.3136
100333 142.5 20  0.2315 -0.2889
100333 142.4 21  0.2728 -0.2761
100333 142.4 22  0.3145 -0.2705
100333 142.4 23  0.3561 -0.2577
100333 142.4 24  0.3978 -0.2483
100333 142.4 25  0.4394 -0.2437
100333 142.4 26  0.4811 -0.2561
100333 142.5 27  0.5228 -0.2324
100333 142.5 28  0.5644 -0.2265
100333 142.4 29  0.6061 -0.2217
100333 142.5 30  0.6478 -0.2255
100333 142.4 31  0.6894 -0.2124
100333 142.4 32  0.7309 -0.1987
100333 142.4 33  0.7725 -0.1879
100333 142.4 34  0.8139 -0.1399
100333 142.4 35  0.8346 -0.1228
100333 142.4 36  0.8552 -0.1054
100333 142.4 37  0.8758 -0.0821
100333 142.5 38  0.9166 -0.0140
100333 142.4 39  0.9365  0.0169
100333 142.4 40  0.9544  0.0751
100333 142.4 41  0.9717  0.1974
100334 145.0  1  0.0000  0.1467
100334 145.0  2  0.0006 -0.3888
100334 145.0  3  0.0022 -0.5826
100334 145.0  4  0.0046 -0.6867
100334 145.0  5  0.0074 -0.7543
100334 145.0  6  0.0105 -0.7451
100334 145.0  7  0.0137 -0.7136
100334 145.0  8  0.0172 -0.7221
100334 145.0  9  0.0208 -0.7011
100334 145.0 10  0.0282 -0.6230
100334 145.0 11  0.0358 -0.6012
100334 145.0 12  0.0435 -0.5562
100334 145.0 13  0.0555 -0.5263
100334 145.0 14  0.0674 -0.5007
100334 145.0 15  0.0876 -0.4415
100334 145.0 16  0.1079 -0.3961
100334 145.0 17  0.1284 -0.3715
100334 145.0 18  0.1489 -0.3392
100334 145.0 19  0.1901 -0.3005
100334 145.0 20  0.2315 -0.2796
100334 145.0 21  0.2728 -0.2710
100334 145.0 22  0.3145 -0.2589
100334 145.0 23  0.3561 -0.2714
100334 145.0 24  0.3978 -0.2386
100334 145.0 25  0.4394 -0.2482
100334 145.0 26  0.4811 -0.2775
100334 145.0 27  0.5228 -0.2501
100334 145.0 28  0.5644 -0.2404
100334 145.0 29  0.6061 -0.2347
100334 145.0 30  0.6478 -0.2262
100334 145.0 31  0.6894 -0.2225
100334 145.0 32  0.7309 -0.2010
100334 145.0 33  0.7725 -0.1799
100334 145.0 34  0.8139 -0.1360
100334 145.0 35  0.8346 -0.1166
100334 145.0 36  0.8552 -0.0952
100334 145.0 37  0.8758 -0.0791
100334 145.0 38  0.9166 -0.0225
100334 145.0 39  0.9365  0.0154
100334 145.0 40  0.9544  0.0755
100334 145.0 41  0.9717  0.1947
100335 147.6  1  0.0000  0.1503
100335 147.6  2  0.0006 -0.3890
100335 147.6  3  0.0022 -0.5904
100335 147.6  4  0.0046 -0.6945
100335 147.6  5  0.0074 -0.7564
100335 147.6  6  0.0105 -0.7474
100335 147.6  7  0.0137 -0.7116
100335 147.6  8  0.0172 -0.7015
100335 147.6  9  0.0208 -0.6875
100335 147.6 10  0.0282 -0.6047
100335 147.6 11  0.0358 -0.5799
100335 147.6 12  0.0435 -0.5364
100335 147.6 13  0.0555 -0.5066
100335 147.6 14  0.0674 -0.4812
100335 147.6 15  0.0876 -0.4124
100335 147.6 16  0.1079 -0.3754
100335 147.6 17  0.1284 -0.3444
100335 147.6 18  0.1489 -0.3185
100335 147.6 19  0.1901 -0.2935
100335 147.6 20  0.2315 -0.2751
100335 147.6 21  0.2728 -0.2859
100335 147.6 22  0.3145 -0.3039
100335 147.6 23  0.3561 -0.3016
100335 147.6 24  0.3978 -0.2700
100335 147.6 25  0.4394 -0.2644
100335 147.6 26  0.4811 -0.2736
100335 147.6 27  0.5228 -0.2485
100335 147.6 28  0.5644 -0.2434
100335 147.6 29  0.6061 -0.2351
100335 147.6 30  0.6478 -0.2199
100335 147.6 31  0.6894 -0.2088
100335 147.6 32  0.7309 -0.1961
100335 147.6 33  0.7725 -0.1727
100335 147.6 34  0.8139 -0.1395
100335 147.6 35  0.8346 -0.1271
100335 147.6 36  0.8552 -0.1008
100335 147.6 37  0.8758 -0.0765
100335 147.6 38  0.9166 -0.0227
100335 147.6 39  0.9365  0.0114
100335 147.6 40  0.9544  0.0747
100335 147.6 41  0.9717  0.1946
100336 150.0  1  0.0000  0.1435
100336 150.0  2  0.0006 -0.3916
100336 150.0  3  0.0022 -0.5922
100336 150.0  4  0.0046 -0.6981
100336 150.0  5  0.0074 -0.7520
100336 150.0  6  0.0105 -0.7509
100336 150.0  7  0.0137 -0.7025
100336 150.0  8  0.0172 -0.6753
100336 150.0  9  0.0208 -0.6698
100336 150.0 10  0.0282 -0.5940
100336 150.0 11  0.0358 -0.5656
100336 150.0 12  0.0435 -0.5150
100336 150.0 13  0.0555 -0.4887
100336 150.0 14  0.0674 -0.4564
100336 150.0 15  0.0876 -0.3904
100336 150.0 16  0.1079 -0.3515
100336 150.0 17  0.1284 -0.3198
100336 150.0 18  0.1489 -0.3083
100336 150.0 19  0.1901 -0.2894
100336 150.0 20  0.2315 -0.2829
100336 150.0 21  0.2728 -0.2929
100336 150.0 22  0.3145 -0.3009
100336 150.0 23  0.3561 -0.2947
100336 150.0 24  0.3978 -0.2568
100336 150.0 25  0.4394 -0.2546
100336 150.0 26  0.4811 -0.2644
100336 150.0 27  0.5228 -0.2479
100336 150.0 28  0.5644 -0.2401
100336 150.0 29  0.6061 -0.2289
100336 150.0 30  0.6478 -0.2213
100336 150.0 31  0.6894 -0.2114
100336 150.0 32  0.7309 -0.1926
100336 150.0 33  0.7725 -0.1737
100336 150.0 34  0.8139 -0.1463
100336 150.0 35  0.8346 -0.1205
100336 150.0 36  0.8552 -0.0955
100336 150.0 37  0.8758 -0.0823
100336 150.0 38  0.9166 -0.0297
100336 150.0 39  0.9365  0.0104
100336 150.0 40  0.9544  0.0828
100336 150.0 41  0.9717  0.1992
100337 152.5  1  0.0000  0.1478
100337 152.5  2  0.0006 -0.3979
100337 152.5  3  0.0022 -0.6092
100337 152.5  4  0.0046 -0.7189
100337 152.5  5  0.0074 -0.7189
100337 152.5  6  0.0105 -0.7500
100337 152.6  7  0.0137 -0.7011
100337 152.5  8  0.0172 -0.6716
100337 152.5  9  0.0208 -0.6610
100337 152.5 10  0.0282 -0.5828
100337 152.5 11  0.0358 -0.5470
100337 152.5 12  0.0435 -0.5046
100337 152.5 13  0.0555 -0.4678
100337 152.5 14  0.0674 -0.4414
100337 152.5 15  0.0876 -0.3631
100337 152.5 16  0.1079 -0.3290
100337 152.5 17  0.1284 -0.3090
100337 152.5 18  0.1489 -0.2873
100337 152.5 19  0.1901 -0.2843
100337 152.5 20  0.2315 -0.3113
100337 152.5 21  0.2728 -0.3565
100337 152.5 22  0.3145 -0.4300
100337 152.5 23  0.3561 -0.4118
100337 152.5 24  0.3978 -0.3040
100337 152.5 25  0.4394 -0.2715
100337 152.5 26  0.4811 -0.2689
100337 152.6 27  0.5228 -0.2606
100337 152.5 28  0.5644 -0.2455
100337 152.5 29  0.6061 -0.2314
100337 152.5 30  0.6478 -0.2272
100337 152.5 31  0.6894 -0.1984
100337 152.5 32  0.7309 -0.1919
100337 152.5 33  0.7725 -0.1821
100337 152.5 34  0.8139 -0.1358
100337 152.5 35  0.8346 -0.1116
100337 152.5 36  0.8552 -0.1048
100337 152.5 37  0.8758 -0.0681
100337 152.5 38  0.9166 -0.0193
100337 152.5 39  0.9365  0.0121
100337 152.5 40  0.9544  0.0777
100337 152.5 41  0.9717  0.1940
100338 154.9  1  0.0000  0.1484
100338 154.9  2  0.0006 -0.4122
100338 154.9  3  0.0022 -0.6150
100338 154.9  4  0.0046 -0.7341
100338 154.9  5  0.0074 -0.6860
100338 154.9  6  0.0105 -0.7563
100338 154.9  7  0.0137 -0.6918
100338 154.9  8  0.0172 -0.6668
