# CP-NWG,  ALPHA= 10 DEG., RE= 7.7 MIO.
# 
# NOMENCLATURE:
# ALPHA     MODEL INCIDENCE
# RE        REYNOLDS NUMBER BASED ON MODEL LENGTH
# DPN       DATA POINT NUMBER
# PHI       CIRCUMFERENTIAL MODEL ANGLE
# I         NUMBER OF PRESSURE TAP
# X0/L      X-LOCATION OF PRESSURE TAP
# CP        PRESSURE COEFFICIENT
# 
# DPN    PHI  I   X0/L     CP
410232 129.6 24  0.3978 -0.1200
410232 129.6 25  0.4394 -0.1169
410232 129.6 26  0.4811 -0.1118
410232 129.6 27  0.5228 -0.1059
410232 129.6 28  0.5644 -0.0979
410232 129.6 29  0.6061 -0.0847
410232 129.6 30  0.6478 -0.0743
410232 129.6 31  0.6894 -0.0640
410232 129.6 32  0.7309 -0.0479
410232 129.6 33  0.7725 -0.0326
410232 129.6 34  0.8139 -0.0158
410232 129.6 35  0.8346 -0.0055
410232 129.6 36  0.8552  0.0094
410232 129.6 37  0.8758  0.0284
410232 129.6 38  0.8962  0.0472
410232 129.6 39  0.9166  0.0784
410232 129.6 40  0.9365  0.1165
410232 129.6 41  0.9544  0.1342
410232 129.6 42  0.9717  0.1443
410233 134.4  1  0.0000  0.8850
410233 134.4  2  0.0006  0.7081
410233 134.4  3  0.0022  0.4807
410233 134.4  4  0.0046  0.2850
410233 134.4  5  0.0074  0.1628
410233 134.4  6  0.0105  0.0673
410233 134.4  7  0.0137  0.0165
410233 134.4  8  0.0172 -0.0253
410233 134.4  9  0.0208 -0.0509
410233 134.4 10  0.0282 -0.0905
410233 134.4 11  0.0358 -0.1126
410233 134.4 12  0.0435 -0.1275
410233 134.4 13  0.0555 -0.1491
410233 134.4 14  0.0674 -0.1651
410233 134.4 15  0.0876 -0.1479
410233 134.4 16  0.1079 -0.1478
410233 134.4 17  0.1284 -0.1524
410233 134.4 18  0.1489 -0.1526
410233 134.4 19  0.1901 -0.1448
410233 134.4 20  0.2315 -0.1291
410233 134.4 21  0.2728 -0.1265
410233 134.4 22  0.3145 -0.1287
410233 134.4 23  0.3561 -0.1220
410233 134.4 24  0.3978 -0.1136
410233 134.4 25  0.4394 -0.1071
410233 134.4 26  0.4811 -0.1027
410233 134.4 27  0.5228 -0.0967
410233 134.4 28  0.5644 -0.0909
410233 134.4 29  0.6061 -0.0774
410233 134.4 30  0.6478 -0.0664
410233 134.4 31  0.6894 -0.0579
410233 134.4 32  0.7309 -0.0422
410233 134.4 33  0.7725 -0.0309
410233 134.4 34  0.8139 -0.0139
410233 134.4 35  0.8346 -0.0062
410233 134.4 36  0.8552  0.0101
410233 134.4 37  0.8758  0.0271
410233 134.4 38  0.8962  0.0440
410233 134.4 39  0.9166  0.0759
410233 134.4 40  0.9365  0.1137
410233 134.4 41  0.9544  0.1326
410233 134.4 42  0.9717  0.1424
410234 139.2  1  0.0000  0.8850
410234 139.2  2  0.0006  0.6995
410234 139.2  3  0.0022  0.4676
410234 139.2  4  0.0046  0.2690
410234 139.2  5  0.0074  0.1459
410234 139.2  6  0.0105  0.0545
410234 139.2  7  0.0137  0.0030
410234 139.2  8  0.0172 -0.0350
410234 139.2  9  0.0208 -0.0607
410234 139.2 10  0.0282 -0.0967
410234 139.2 11  0.0358 -0.1192
410234 139.2 12  0.0435 -0.1363
410234 139.2 13  0.0555 -0.1513
410234 139.2 14  0.0674 -0.1685
410234 139.2 15  0.0876 -0.1486
410234 139.2 16  0.1079 -0.1481
410234 139.2 17  0.1284 -0.1497
410234 139.2 18  0.1489 -0.1495
410234 139.2 19  0.1901 -0.1399
410234 139.2 20  0.2315 -0.1245
410234 139.2 21  0.2728 -0.1201
410234 139.2 22  0.3145 -0.1224
410234 139.2 23  0.3561 -0.1136
410234 139.2 24  0.3978 -0.1066
410234 139.2 25  0.4394 -0.1004
410234 139.2 26  0.4811 -0.0948
410234 139.2 27  0.5228 -0.0902
410234 139.2 28  0.5644 -0.0824
410234 139.2 29  0.6061 -0.0696
410234 139.2 30  0.6478 -0.0613
410234 139.2 31  0.6894 -0.0527
410234 139.2 32  0.7309 -0.0395
410234 139.2 33  0.7725 -0.0270
410234 139.2 34  0.8139 -0.0135
410234 139.2 35  0.8346 -0.0045
410234 139.2 36  0.8552  0.0088
410234 139.2 37  0.8758  0.0254
410234 139.2 38  0.8962  0.0418
410234 139.2 39  0.9166  0.0701
410234 139.2 40  0.9365  0.1093
410234 139.2 41  0.9544  0.1335
410234 139.2 42  0.9717  0.1424
410235 144.0  1  0.0000  0.8857
410235 144.0  2  0.0006  0.6933
410235 144.0  3  0.0022  0.4553
410235 144.0  4  0.0046  0.2583
410235 144.0  5  0.0074  0.1338
410235 144.0  6  0.0105  0.0406
410235 144.0  7  0.0137 -0.0096
410235 144.0  8  0.0172 -0.0489
410235 144.0  9  0.0208 -0.0670
410235 144.0 10  0.0282 -0.1041
410235 144.0 11  0.0358 -0.1243
410235 144.0 12  0.0435 -0.1371
410235 144.0 13  0.0555 -0.1552
410235 144.0 14  0.0674 -0.1715
410235 144.0 15  0.0876 -0.1472
410235 144.0 16  0.1079 -0.1475
410235 144.0 17  0.1284 -0.1478
410235 144.0 18  0.1489 -0.1460
410235 144.0 19  0.1901 -0.1373
410235 144.0 20  0.2315 -0.1208
410235 144.0 21  0.2728 -0.1132
410235 144.0 22  0.3145 -0.1147
410235 144.0 23  0.3561 -0.1064
410235 144.0 24  0.3978 -0.0988
410235 144.0 25  0.4394 -0.0925
410235 144.0 26  0.4811 -0.0884
410235 144.0 27  0.5228 -0.0832
410235 144.0 28  0.5644 -0.0769
410235 144.0 29  0.6061 -0.0653
410235 144.0 30  0.6478 -0.0560
410235 144.0 31  0.6894 -0.0500
410235 144.0 32  0.7309 -0.0364
410235 144.0 33  0.7725 -0.0278
410235 144.0 34  0.8139 -0.0130
410235 144.0 35  0.8346 -0.0057
410235 144.0 36  0.8552  0.0069
410235 144.0 37  0.8758  0.0214
410235 144.0 38  0.8962  0.0357
410235 144.0 39  0.9166  0.0646
410235 144.0 40  0.9365  0.1037
410235 144.0 41  0.9544  0.1338
410235 144.0 42  0.9717  0.1438
410236 148.8  1  0.0000  0.8823
410236 148.8  2  0.0006  0.6820
410236 148.8  3  0.0022  0.4427
410236 148.8  4  0.0046  0.2434
410236 148.8  5  0.0074  0.1230
410236 148.8  6  0.0105  0.0327
410236 148.8  7  0.0137 -0.0184
410236 148.8  8  0.0172 -0.0517
410236 148.8  9  0.0208 -0.0741
410236 148.8 10  0.0282 -0.1097
410236 148.8 11  0.0358 -0.1270
410236 148.8 12  0.0435 -0.1404
410236 148.8 13  0.0555 -0.1584
410236 148.8 14  0.0674 -0.1691
410236 148.8 15  0.0876 -0.1483
410236 148.8 16  0.1079 -0.1452
410236 148.8 17  0.1284 -0.1457
410236 148.8 18  0.1489 -0.1439
410236 148.8 19  0.1901 -0.1325
410236 148.8 20  0.2315 -0.1131
410236 148.8 21  0.2728 -0.1090
410236 148.8 22  0.3145 -0.1083
410236 148.8 23  0.3561 -0.1010
410236 148.8 24  0.3978 -0.0921
410236 148.8 25  0.4394 -0.0872
410236 148.8 26  0.4811 -0.0822
410236 148.8 27  0.5228 -0.0769
410236 148.8 28  0.5644 -0.0707
410236 148.8 29  0.6061 -0.0590
410236 148.8 30  0.6478 -0.0517
410236 148.8 31  0.6894 -0.0463
410236 148.8 32  0.7309 -0.0358
410236 148.8 33  0.7725 -0.0264
410236 148.8 34  0.8139 -0.0144
410236 148.8 35  0.8346 -0.0083
410236 148.8 36  0.8552  0.0031
410236 148.8 37  0.8758  0.0162
410236 148.8 38  0.8962  0.0292
410236 148.8 39  0.9166  0.0540
410236 148.8 40  0.9365  0.0935
410236 148.8 41  0.9544  0.1327
410236 148.8 42  0.9717  0.1485
410237 153.6  1  0.0000  0.8847
410237 153.6  2  0.0006  0.6756
410237 153.6  3  0.0022  0.4333
410237 153.6  4  0.0046  0.2310
410237 153.6  5  0.0074  0.1103
410237 153.6  6  0.0105  0.0270
410237 153.6  7  0.0137 -0.0247
410237 153.6  8  0.0172 -0.0611
410237 153.6  9  0.0208 -0.0844
410237 153.6 10  0.0282 -0.1131
410237 153.6 11  0.0358 -0.1327
410237 153.6 12  0.0435 -0.1436
410237 153.6 13  0.0555 -0.1586
410237 153.6 14  0.0674 -0.1723
410237 153.6 15  0.0876 -0.1485
410237 153.6 16  0.1079 -0.1443
410237 153.6 17  0.1284 -0.1436
410237 153.6 18  0.1489 -0.1389
410237 153.6 19  0.1901 -0.1296
410237 153.6 20  0.2315 -0.1082
410237 153.6 21  0.2728 -0.1035
410237 153.6 22  0.3145 -0.1009
410237 153.6 23  0.3561 -0.0935
410237 153.6 24  0.3978 -0.0871
410237 153.6 25  0.4394 -0.0814
410237 153.6 26  0.4811 -0.0753
410237 153.6 27  0.5228 -0.0705
410237 153.6 28  0.5644 -0.0650
410237 153.6 29  0.6061 -0.0554
410237 153.6 30  0.6478 -0.0480
410237 153.6 31  0.6894 -0.0420
410237 153.6 32  0.7309 -0.0331
410237 153.6 33  0.7725 -0.0244
410237 153.6 34  0.8139 -0.0142
410237 153.6 35  0.8346 -0.0113
410237 153.6 36  0.8552  0.0006
410237 153.6 37  0.8758  0.0116
410237 153.6 38  0.8962  0.0225
410237 153.6 39  0.9166  0.0444
410237 153.6 40  0.9365  0.0774
410237 153.6 41  0.9544  0.1234
410237 153.6 42  0.9717  0.1615
410238 158.4  1  0.0000  0.8819
410238 158.4  2  0.0006  0.6694
410238 158.4  3  0.0022  0.4269
410238 158.4  4  0.0046  0.2221
410238 158.4  5  0.0074  0.1045
410238 158.4  6  0.0105  0.0149
410238 158.4  7  0.0137 -0.0302
410238 158.4  8  0.0172 -0.0653
410238 158.4  9  0.0208 -0.0854
410238 158.4 10  0.0282 -0.1185
410238 158.4 11  0.0358 -0.1351
410238 158.4 12  0.0435 -0.1465
410238 158.4 13  0.0555 -0.1603
410238 158.4 14  0.0674 -0.1700
410238 158.4 15  0.0876 -0.1439
410238 158.4 16  0.1079 -0.1430
410238 158.4 17  0.1284 -0.1399
410238 158.4 18  0.1489 -0.1388
410238 158.4 19  0.1901 -0.1251
410238 158.4 20  0.2315 -0.1050
410238 158.4 21  0.2728 -0.0982
410238 158.4 22  0.3145 -0.0984
410238 158.4 23  0.3561 -0.0887
410238 158.4 24  0.3978 -0.0820
410238 158.4 25  0.4394 -0.0763
410238 158.4 26  0.4811 -0.0698
410238 158.4 27  0.5228 -0.0648
410238 158.4 28  0.5644 -0.0598
410238 158.4 29  0.6061 -0.0498
410238 158.4 30  0.6478 -0.0436
410238 158.4 31  0.6894 -0.0389
410238 158.4 32  0.7309 -0.0293
410238 158.4 33  0.7725 -0.0221
410238 158.4 34  0.8139 -0.0123
410238 158.4 35  0.8346 -0.0087
410238 158.4 36  0.8552  0.0013
410238 158.4 37  0.8758  0.0100
410238 158.4 38  0.8962  0.0187
410238 158.4 39  0.9166  0.0382
410238 158.4 40  0.9365  0.0665
410238 158.4 41  0.9544  0.1096
410238 158.4 42  0.9717  0.1727
410239 163.2  1  0.0000  0.8869
410239 163.2  2  0.0006  0.6676
410239 163.2  3  0.0022  0.4186
410239 163.2  4  0.0046  0.2164
410239 163.2  5  0.0074  0.0985
410239 163.2  6  0.0105  0.0108
410239 163.2  7  0.0137 -0.0364
410239 163.2  8  0.0172 -0.0720
410239 163.2  9  0.0208 -0.0895
410239 163.2 10  0.0282 -0.1239
410239 163.2 11  0.0358 -0.1357
410239 163.2 12  0.0435 -0.1464
410239 163.2 13  0.0555 -0.1592
410239 163.2 14  0.0674 -0.1712
410239 163.2 15  0.0876 -0.1442
410239 163.2 16  0.1079 -0.1415
410239 163.2 17  0.1284 -0.1390
410239 163.2 18  0.1489 -0.1362
410239 163.2 19  0.1901 -0.1213
410239 163.2 20  0.2315 -0.0977
410239 163.2 21  0.2728 -0.0941
410239 163.2 22  0.3145 -0.0938
410239 163.2 23  0.3561 -0.0839
410239 163.2 24  0.3978 -0.0755
410239 163.2 25  0.4394 -0.0699
410239 163.2 26  0.4811 -0.0652
410239 163.2 27  0.5228 -0.0595
410239 163.2 28  0.5644 -0.0540
410239 163.2 29  0.6061 -0.0444
410239 163.2 30  0.6478 -0.0371
410239 163.2 31  0.6894 -0.0332
410239 163.2 32  0.7309 -0.0228
410239 163.2 33  0.7725 -0.0138
410239 163.2 34  0.8139 -0.0061
410239 163.2 35  0.8346 -0.0014
410239 163.2 36  0.8552  0.0089
410239 163.2 37  0.8758  0.0161
410239 163.2 38  0.8962  0.0232
410239 163.2 39  0.9166  0.0389
410239 163.2 40  0.9365  0.0585
410239 163.2 41  0.9544  0.0955
410239 163.2 42  0.9717  0.1804
410240 168.0  1  0.0000  0.8869
410240 168.0  2  0.0006  0.6667
410240 168.0  3  0.0022  0.4120
410240 168.0  4  0.0046  0.2120
410240 168.0  5  0.0074  0.0937
410240 168.0  6  0.0105  0.0055
410240 168.0  7  0.0137 -0.0413
410240 168.0  8  0.0172 -0.0724
410240 168.0  9  0.0208 -0.0939
410240 168.0 10  0.0282 -0.1230
410240 168.0 11  0.0358 -0.1379
410240 168.0 12  0.0435 -0.1480
410240 168.0 13  0.0555 -0.1605
410240 168.0 14  0.0674 -0.1713
410240 168.0 15  0.0876 -0.1451
410240 168.0 16  0.1079 -0.1401
410240 168.0 17  0.1284 -0.1378
410240 168.0 18  0.1489 -0.1339
410240 168.0 19  0.1901 -0.1184
410240 168.0 20  0.2315 -0.0975
410240 168.0 21  0.2728 -0.0896
410240 168.0 22  0.3145 -0.0881
410240 168.0 23  0.3561 -0.0802
410240 168.0 24  0.3978 -0.0727
410240 168.0 25  0.4394 -0.0667
410240 168.0 26  0.4811 -0.0614
410240 168.0 27  0.5228 -0.0560
410240 168.0 28  0.5644 -0.0491
410240 168.0 29  0.6061 -0.0399
410240 168.0 30  0.6478 -0.0316
410240 168.0 31  0.6894 -0.0253
410240 168.0 32  0.7309 -0.0154
410240 168.0 33  0.7725 -0.0063
410240 168.0 34  0.8139  0.0051
410240 168.0 35  0.8346  0.0072
410240 168.0 36  0.8552  0.0191
410240 168.0 37  0.8758  0.0250
410240 168.0 38  0.8962  0.0309
410240 168.0 39  0.9166  0.0413
410240 168.0 40  0.9365  0.0526
410240 168.0 41  0.9544  0.0839
410240 168.0 42  0.9717  0.1814
410241 172.8  1  0.0000  0.8856
410241 172.8  2  0.0006  0.6627
410241 172.8  3  0.0022  0.4101
410241 172.8  4  0.0046  0.2062
410241 172.8  5  0.0074  0.0889
410241 172.8  6  0.0105  0.0038
410241 172.8  7  0.0137 -0.0421
410241 172.8  8  0.0172 -0.0750
410241 172.8  9  0.0208 -0.0968
410241 172.8 10  0.0282 -0.1245
410241 172.8 11  0.0358 -0.1399
410241 172.8 12  0.0435 -0.1483
410241 172.8 13  0.0555 -0.1594
410241 172.8 14  0.0674 -0.1713
410241 172.8 15  0.0876 -0.1440
410241 172.8 16  0.1079 -0.1387
410241 172.8 17  0.1284 -0.1360
410241 172.8 18  0.1489 -0.1320
410241 172.8 19  0.1901 -0.1152
410241 172.8 20  0.2315 -0.0943
410241 172.8 21  0.2728 -0.0897
410241 172.8 22  0.3145 -0.0875
410241 172.8 23  0.3561 -0.0792
410241 172.8 24  0.3978 -0.0684
410241 172.8 25  0.4394 -0.0630
410241 172.8 26  0.4811 -0.0581
410241 172.8 27  0.5228 -0.0524
410241 172.8 28  0.5644 -0.0455
410241 172.8 29  0.6061 -0.0376
410241 172.8 30  0.6478 -0.0270
410241 172.8 31  0.6894 -0.0213
410241 172.8 32  0.7309 -0.0093
410241 172.8 33  0.7725  0.0001
410241 172.8 34  0.8139  0.0122
410241 172.8 35  0.8346  0.0151
410241 172.8 36  0.8552  0.0265
410241 172.8 37  0.8758  0.0306
410241 172.8 38  0.8962  0.0347
410241 172.8 39  0.9166  0.0453
410241 172.8 40  0.9365  0.0528
410241 172.8 41  0.9544  0.0770
410241 172.8 42  0.9717  0.1829
410242 177.6  1  0.0000  0.8887
410242 177.6  2  0.0006  0.6627
410242 177.6  3  0.0022  0.4057
410242 177.6  4  0.0046  0.2056
410242 177.6  5  0.0074  0.0878
410242 177.6  6  0.0105 -0.0026
410242 177.6  7  0.0137 -0.0455
410242 177.6  8  0.0172 -0.0762
410242 177.6  9  0.0208 -0.0976
410242 177.6 10  0.0282 -0.1248
410242 177.6 11  0.0358 -0.1395
410242 177.6 12  0.0435 -0.1493
410242 177.6 13  0.0555 -0.1610
410242 177.6 14  0.0674 -0.1715
410242 177.6 15  0.0876 -0.1444
410242 177.6 16  0.1079 -0.1384
410242 177.6 17  0.1284 -0.1359
410242 177.6 18  0.1489 -0.1316
410242 177.6 19  0.1901 -0.1151
410242 177.6 20  0.2315 -0.0929
410242 177.6 21  0.2728 -0.0874
410242 177.6 22  0.3145 -0.0862
410242 177.6 23  0.3561 -0.0767
410242 177.6 24  0.3978 -0.0682
410242 177.6 25  0.4394 -0.0607
410242 177.6 26  0.4811 -0.0553
410242 177.6 27  0.5228 -0.0503
410242 177.6 28  0.5644 -0.0447
410242 177.6 29  0.6061 -0.0337
410242 177.6 30  0.6478 -0.0243
410242 177.6 31  0.6894 -0.0193
410242 177.6 32  0.7309 -0.0054
410242 177.6 33  0.7725  0.0047
410242 177.6 34  0.8139  0.0147
410242 177.6 35  0.8346  0.0187
410242 177.6 36  0.8552  0.0303
410242 177.6 37  0.8758  0.0345
410242 177.6 38  0.8962  0.0386
410242 177.6 39  0.9166  0.0465
410242 177.6 40  0.9365  0.0528
410242 177.6 41  0.9544  0.0769
410242 177.6 42  0.9717  0.1869
410243 179.2  1  0.0000  0.8901
410243 179.2  2  0.0006  0.6638
410243 179.2  3  0.0022  0.4089
410243 179.2  4  0.0046  0.2015
410243 179.2  5  0.0074  0.0855
410243 179.2  6  0.0105 -0.0022
410243 179.2  7  0.0137 -0.0481
410243 179.2  8  0.0172 -0.0783
410243 179.2  9  0.0208 -0.0986
410243 179.2 10  0.0282 -0.1252
410243 179.2 11  0.0358 -0.1407
410243 179.2 12  0.0435 -0.1494
410243 179.2 13  0.0555 -0.1612
410243 179.2 14  0.0674 -0.1712
410243 179.2 15  0.0876 -0.1432
410243 179.2 16  0.1079 -0.1386
410243 179.2 17  0.1284 -0.1356
410243 179.2 18  0.1489 -0.1317
410243 179.2 19  0.1901 -0.1158
410243 179.2 20  0.2315 -0.0936
410243 179.2 21  0.2728 -0.0877
410243 179.2 22  0.3145 -0.0857
410243 179.2 23  0.3561 -0.0770
410243 179.2 24  0.3978 -0.0675
410243 179.2 25  0.4394 -0.0632
410243 179.2 26  0.4811 -0.0549
410243 179.2 27  0.5228 -0.0504
410243 179.2 28  0.5644 -0.0452
410243 179.2 29  0.6061 -0.0325
410243 179.2 30  0.6478 -0.0249
410243 179.2 31  0.6894 -0.0195
410243 179.2 32  0.7309 -0.0054
410243 179.2 33  0.7725  0.0042
410243 179.2 34  0.8139  0.0160
410243 179.2 35  0.8346  0.0196
410243 179.2 36  0.8552  0.0308
410243 179.2 37  0.8758  0.0356
410243 179.2 38  0.8962  0.0404
410243 179.2 39  0.9166  0.0479
410243 179.2 40  0.9365  0.0537
410243 179.2 41  0.9544  0.0767
410243 179.2 42  0.9717  0.1860
410244 180.0  1  0.0000  0.8892
410244 180.0  2  0.0006  0.6632
410244 180.0  3  0.0022  0.4080
410244 180.0  4  0.0046  0.2031
410244 180.0  5  0.0074  0.0871
410244 180.0  6  0.0105 -0.0014
410244 180.0  7  0.0137 -0.0470
410244 180.0  8  0.0172 -0.0805
410244 180.0  9  0.0208 -0.0953
410244 180.0 10  0.0282 -0.1267
410244 180.0 11  0.0358 -0.1389
410244 180.0 12  0.0435 -0.1502
410244 180.0 13  0.0555 -0.1614
410244 180.0 14  0.0674 -0.1706
410244 180.0 15  0.0876 -0.1446
410244 180.0 16  0.1079 -0.1395
410244 180.0 17  0.1284 -0.1360
410244 180.0 18  0.1489 -0.1320
410244 180.0 19  0.1901 -0.1151
410244 180.0 20  0.2315 -0.0930
410244 180.0 21  0.2728 -0.0875
410244 180.0 22  0.3145 -0.0853
410244 180.0 23  0.3561 -0.0771
410244 180.0 24  0.3978 -0.0685
410244 180.0 25  0.4394 -0.0623
410244 180.0 26  0.4811 -0.0571
410244 180.0 27  0.5228 -0.0514
410244 180.0 28  0.5644 -0.0439
410244 180.0 29  0.6061 -0.0335
410244 180.0 30  0.6478 -0.0238
410244 180.0 31  0.6894 -0.0192
410244 180.0 32  0.7309 -0.0053
410244 180.0 33  0.7725  0.0055
410244 180.0 34  0.8139  0.0168
410244 180.0 35  0.8346  0.0200
410244 180.0 36  0.8552  0.0301
410244 180.0 37  0.8758  0.0340
410244 180.0 38  0.8962  0.0379
410244 180.0 39  0.9166  0.0475
410244 180.0 40  0.9365  0.0497
410244 180.0 41  0.9544  0.0526
410244 180.0 42  0.9717  0.1845
410245 180.8  1  0.0000  0.8919
410245 180.8  2  0.0006  0.6635
410245 180.8  3  0.0022  0.4060
410245 180.8  4  0.0046  0.2034
410245 180.8  5  0.0074  0.0895
410245 180.8  6  0.0105  0.0025
410245 180.8  7  0.0137 -0.0470
410245 180.8  8  0.0172 -0.0759
410245 180.8  9  0.0208 -0.0983
410245 180.8 10  0.0282 -0.1258
410245 180.8 11  0.0358 -0.1381
410245 180.8 12  0.0435 -0.1474
410245 180.8 13  0.0555 -0.1622
410245 180.8 14  0.0674 -0.1699
410245 180.8 15  0.0876 -0.1435
410245 180.8 16  0.1079 -0.1380
410245 180.8 17  0.1284 -0.1355
410245 180.8 18  0.1489 -0.1330
410245 180.8 19  0.1901 -0.1144
410245 180.8 20  0.2315 -0.0927
410245 180.8 21  0.2728 -0.0853
410245 180.8 22  0.3145 -0.0849
410245 180.8 23  0.3561 -0.0763
410245 180.8 24  0.3978 -0.0672
410245 180.8 25  0.4394 -0.0624
410245 180.8 26  0.4811 -0.0552
410245 180.8 27  0.5228 -0.0492
410245 180.8 28  0.5644 -0.0443
410245 180.8 29  0.6061 -0.0343
410245 180.8 30  0.6478 -0.0234
410245 180.8 31  0.6894 -0.0184
410245 180.8 32  0.7309 -0.0052
410245 180.8 33  0.7725  0.0042
410245 180.8 34  0.8139  0.0159
410245 180.8 35  0.8346  0.0203
410245 180.8 36  0.8552  0.0319
410245 180.8 37  0.8758  0.0360
410245 180.8 38  0.8962  0.0401
410245 180.8 39  0.9166  0.0458
410245 180.8 40  0.9365  0.0535
410245 180.8 41  0.9544  0.0763
410245 180.8 42  0.9717  0.1865
410246 182.4  1  0.0000  0.8901
410246 182.4  2  0.0006  0.6641
410246 182.4  3  0.0022  0.4087
410246 182.4  4  0.0046  0.2002
410246 182.4  5  0.0074  0.0884
410246 182.4  6  0.0105  0.0005
410246 182.4  7  0.0137 -0.0467
410246 182.4  8  0.0172 -0.0786
410246 182.4  9  0.0208 -0.0997
410246 182.4 10  0.0282 -0.1247
410246 182.4 11  0.0358 -0.1394
410246 182.4 12  0.0435 -0.1472
410246 182.4 13  0.0555 -0.1609
410246 182.4 14  0.0674 -0.1707
410246 182.4 15  0.0876 -0.1432
410246 182.4 16  0.1079 -0.1394
410246 182.4 17  0.1284 -0.1373
410246 182.4 18  0.1489 -0.1331
410246 182.4 19  0.1901 -0.1150
410246 182.4 20  0.2315 -0.0935
410246 182.4 21  0.2728 -0.0883
410246 182.4 22  0.3145 -0.0860
410246 182.4 23  0.3561 -0.0771
410246 182.4 24  0.3978 -0.0689
410246 182.4 25  0.4394 -0.0635
410246 182.4 26  0.4811 -0.0566
410246 182.4 27  0.5228 -0.0502
410246 182.4 28  0.5644 -0.0444
410246 182.4 29  0.6061 -0.0354
410246 182.4 30  0.6478 -0.0232
410246 182.4 31  0.6894 -0.0198
410246 182.4 32  0.7309 -0.0053
410246 182.4 33  0.7725  0.0056
410246 182.4 34  0.8139  0.0167
410246 182.4 35  0.8346  0.0208
410246 182.4 36  0.8552  0.0310
410246 182.4 37  0.8758  0.0350
410246 182.4 38  0.8962  0.0389
410246 182.4 39  0.9166  0.0463
410246 182.4 40  0.9365  0.0520
410246 182.4 41  0.9544  0.0763
410246 182.4 42  0.9717  0.1872
