# CP-NWG,  ALPHA= 29.7 DEG., RE= 6.5 MIO.
# 
# NOMENCLATURE:
# ALPHA     MODEL INCIDENCE
# RE        REYNOLDS NUMBER BASED ON MODEL LENGTH
# DPN       DATA POINT NUMBER
# PHI       CIRCUMFERENTIAL MODEL ANGLE
# I         NUMBER OF PRESSURE TAP
# X0/L      X-LOCATION OF PRESSURE TAP
# CP        PRESSURE COEFFICIENT
# 
# DPN    PHI  I   X0/L     CP
200434 123.2 20  0.2315 -0.4786
200434 123.2 21  0.2728 -0.4592
200434 123.2 22  0.3145 -0.4281
200434 123.2 23  0.3561 -0.3723
200434 123.2 24  0.3978 -0.3125
200434 123.2 25  0.4396 -0.2553
200434 123.2 26  0.4812 -0.2143
200434 123.2 27  0.5229 -0.1926
200434 123.2 28  0.5646 -0.1858
200434 123.2 29  0.6062 -0.1848
200434 123.2 30  0.6479 -0.1637
200434 123.2 31  0.6892 -0.1532
200434 123.2 32  0.7308 -0.1378
200434 123.2 33  0.7725 -0.1190
200434 123.2 34  0.8137 -0.0903
200434 123.2 35  0.8346 -0.0814
200434 123.2 36  0.8554 -0.0626
200434 123.2 37  0.8758 -0.0408
200434 123.2 38  0.8962 -0.0130
200434 123.2 39  0.9167  0.0157
200434 123.2 40  0.9367  0.0602
200434 123.2 41  0.9542  0.1159
200434 123.2 42  0.9717  0.1817
200435 125.6  1  0.0000  0.1511
200435 125.6  2  0.0006 -0.1671
200435 125.6  3  0.0022 -0.4269
200435 125.6  4  0.0046 -0.5771
200435 125.6  5  0.0074 -0.6298
200435 125.6  6  0.0105 -0.6363
200435 125.6  7  0.0137 -0.6824
200435 125.6  8  0.0172 -0.6840
200435 125.6  9  0.0208 -0.6767
200435 125.6 10  0.0282 -0.6621
200435 125.6 11  0.0358 -0.6455
200435 125.6 12  0.0435 -0.6345
200435 125.6 13  0.0555 -0.6179
200435 125.6 14  0.0674 -0.6103
200435 125.6 15  0.0876 -0.5921
200435 125.6 16  0.1079 -0.5850
200435 125.6 17  0.1284 -0.5899
200435 125.6 18  0.1489 -0.5831
200435 125.6 19  0.1901 -0.4798
200435 125.6 20  0.2315 -0.4516
200435 125.6 21  0.2728 -0.4350
200435 125.6 22  0.3145 -0.3921
200435 125.6 23  0.3561 -0.3311
200435 125.6 24  0.3978 -0.2773
200435 125.6 25  0.4396 -0.2337
200435 125.6 26  0.4812 -0.2020
200435 125.6 27  0.5229 -0.1870
200435 125.6 28  0.5646 -0.1852
200435 125.6 29  0.6062 -0.1817
200435 125.6 30  0.6479 -0.1622
200435 125.6 31  0.6892 -0.1526
200435 125.6 32  0.7308 -0.1397
200435 125.6 33  0.7725 -0.1243
200435 125.6 34  0.8137 -0.0928
200435 125.6 35  0.8346 -0.0838
200435 125.6 36  0.8554 -0.0559
200435 125.6 37  0.8758 -0.0391
200435 125.6 38  0.8962 -0.0135
200435 125.6 39  0.9167  0.0151
200435 125.6 40  0.9367  0.0564
200435 125.6 41  0.9542  0.1160
200435 125.6 42  0.9717  0.1816
200436 128.8  1  0.0000  0.1517
200436 128.8  2  0.0006 -0.1915
200436 128.8  3  0.0022 -0.4433
200436 128.8  4  0.0046 -0.5924
200436 128.8  5  0.0074 -0.6441
200436 128.8  6  0.0105 -0.6430
200436 128.8  7  0.0137 -0.6900
200436 128.8  8  0.0172 -0.6780
200436 128.8  9  0.0208 -0.6759
200436 128.8 10  0.0282 -0.6506
200436 128.8 11  0.0358 -0.6381
200436 128.8 12  0.0435 -0.6181
200436 128.8 13  0.0555 -0.6060
200436 128.8 14  0.0674 -0.5961
200436 128.8 15  0.0876 -0.5807
200436 128.8 16  0.1079 -0.5821
200436 128.8 17  0.1284 -0.5866
200436 128.8 18  0.1489 -0.5197
200436 128.8 19  0.1901 -0.4199
200436 128.8 20  0.2315 -0.4174
200436 128.8 21  0.2728 -0.3931
200436 128.8 22  0.3145 -0.3484
200436 128.8 23  0.3561 -0.2890
200436 128.8 24  0.3978 -0.2426
200436 128.8 25  0.4396 -0.2162
200436 128.8 26  0.4812 -0.1951
200436 128.8 27  0.5229 -0.1837
200436 128.8 28  0.5646 -0.1876
200436 128.8 29  0.6062 -0.1913
200436 128.8 30  0.6479 -0.1683
200436 128.8 31  0.6892 -0.1564
200436 128.8 32  0.7308 -0.1448
200436 128.8 33  0.7725 -0.1234
200436 128.8 34  0.8137 -0.1001
200436 128.8 35  0.8346 -0.0800
200436 128.8 36  0.8554 -0.0590
200436 128.8 37  0.8758 -0.0377
200436 128.8 38  0.8962 -0.0128
200436 128.8 39  0.9167  0.0107
200436 128.8 40  0.9367  0.0554
200436 128.8 41  0.9542  0.1103
200436 128.8 42  0.9717  0.1850
200437 132.0  1  0.0000  0.1537
200437 132.0  2  0.0006 -0.2068
200437 132.0  3  0.0022 -0.4580
200437 132.0  4  0.0046 -0.6122
200437 132.0  5  0.0074 -0.6564
200437 132.0  6  0.0105 -0.6420
200437 132.0  7  0.0137 -0.6895
200437 132.0  8  0.0172 -0.6808
200437 132.0  9  0.0208 -0.6646
200437 132.0 10  0.0282 -0.6377
200437 132.0 11  0.0358 -0.6209
200437 132.0 12  0.0435 -0.6011
200437 132.0 13  0.0555 -0.5856
200437 132.0 14  0.0674 -0.5880
200437 132.0 15  0.0876 -0.5799
200437 132.0 16  0.1079 -0.5294
200437 132.0 17  0.1284 -0.4320
200437 132.0 18  0.1489 -0.4196
200437 132.0 19  0.1901 -0.3900
200437 132.0 20  0.2315 -0.3688
200437 132.0 21  0.2728 -0.3368
200437 132.0 22  0.3145 -0.2895
200437 132.0 23  0.3561 -0.2460
200437 132.0 24  0.3978 -0.2190
200437 132.0 25  0.4396 -0.2067
200437 132.0 26  0.4812 -0.1889
200437 132.0 27  0.5229 -0.1851
200437 132.0 28  0.5646 -0.1918
200437 132.0 29  0.6062 -0.1978
200437 132.0 30  0.6479 -0.1757
200437 132.0 31  0.6892 -0.1576
200437 132.0 32  0.7308 -0.1402
200437 132.0 33  0.7725 -0.1266
200437 132.0 34  0.8137 -0.1005
200437 132.0 35  0.8346 -0.0888
200437 132.0 36  0.8554 -0.0603
200437 132.0 37  0.8758 -0.0365
200437 132.0 38  0.8962 -0.0174
200437 132.0 39  0.9167  0.0065
200437 132.0 40  0.9367  0.0524
200437 132.0 41  0.9542  0.1120
200437 132.0 42  0.9717  0.1845
200438 135.2  1  0.0000  0.1476
200438 135.2  2  0.0006 -0.2129
200438 135.2  3  0.0022 -0.4763
200438 135.2  4  0.0046 -0.6185
200438 135.2  5  0.0074 -0.6620
200438 135.2  6  0.0105 -0.6547
200438 135.2  7  0.0137 -0.6860
200438 135.2  8  0.0172 -0.6728
200438 135.2  9  0.0208 -0.6589
200438 135.2 10  0.0282 -0.6295
200438 135.2 11  0.0358 -0.6054
200438 135.2 12  0.0435 -0.5810
200438 135.2 13  0.0555 -0.5777
200438 135.2 14  0.0674 -0.5842
200438 135.2 15  0.0876 -0.5447
200438 135.2 16  0.1079 -0.4125
200438 135.2 17  0.1284 -0.4015
200438 135.2 18  0.1489 -0.3909
200438 135.2 19  0.1901 -0.3583
200438 135.2 20  0.2315 -0.3251
200438 135.2 21  0.2728 -0.2919
200438 135.2 22  0.3145 -0.2532
200438 135.2 23  0.3561 -0.2222
200438 135.2 24  0.3978 -0.2131
200438 135.2 25  0.4396 -0.2006
200438 135.2 26  0.4812 -0.1865
200438 135.2 27  0.5229 -0.1855
200438 135.2 28  0.5646 -0.1877
200438 135.2 29  0.6062 -0.1875
200438 135.2 30  0.6479 -0.1742
200438 135.2 31  0.6892 -0.1525
200438 135.2 32  0.7308 -0.1406
200438 135.2 33  0.7725 -0.1195
200438 135.2 34  0.8137 -0.0960
200438 135.2 35  0.8346 -0.0887
200438 135.2 36  0.8554 -0.0555
200438 135.2 37  0.8758 -0.0333
200438 135.2 38  0.8962 -0.0075
200438 135.2 39  0.9167  0.0327
200438 135.2 40  0.9367  0.0836
200438 135.2 41  0.9542  0.1465
200438 135.2 42  0.9717  0.2147
200439 138.4  1  0.0000  0.1514
200439 138.4  2  0.0006 -0.2368
200439 138.4  3  0.0022 -0.4967
200439 138.4  4  0.0046 -0.6360
200439 138.4  5  0.0074 -0.6669
200439 138.4  6  0.0105 -0.6563
200439 138.4  7  0.0137 -0.6787
200439 138.4  8  0.0172 -0.6651
200439 138.4  9  0.0208 -0.6438
200439 138.4 10  0.0282 -0.6136
200439 138.4 11  0.0358 -0.5833
200439 138.4 12  0.0435 -0.5616
200439 138.4 13  0.0555 -0.5657
200439 138.4 14  0.0674 -0.5821
200439 138.4 15  0.0876 -0.4009
200439 138.4 16  0.1079 -0.3850
200439 138.4 17  0.1284 -0.3701
200439 138.4 18  0.1489 -0.3580
200439 138.4 19  0.1901 -0.3126
200439 138.4 20  0.2315 -0.2777
200439 138.4 21  0.2728 -0.2463
200439 138.4 22  0.3145 -0.2200
200439 138.4 23  0.3561 -0.2115
200439 138.4 24  0.3978 -0.2071
200439 138.4 25  0.4396 -0.1965
200439 138.4 26  0.4812 -0.1836
200439 138.4 27  0.5229 -0.1715
200439 138.4 28  0.5646 -0.1613
200439 138.4 29  0.6062 -0.1663
200439 138.4 30  0.6479 -0.1621
200439 138.4 31  0.6892 -0.1528
200439 138.4 32  0.7308 -0.1390
200439 138.4 33  0.7725 -0.1326
200439 138.4 34  0.8137 -0.1035
200439 138.4 35  0.8346 -0.0853
200439 138.4 36  0.8554 -0.0550
200439 138.4 37  0.8758 -0.0340
200439 138.4 38  0.8962 -0.0057
200439 138.4 39  0.9167  0.0405
200439 138.4 40  0.9367  0.0927
200439 138.4 41  0.9542  0.1582
200439 138.4 42  0.9717  0.2173
200440 140.8  1  0.0000  0.1463
200440 140.8  2  0.0006 -0.2395
200440 140.8  3  0.0022 -0.5061
200440 140.8  4  0.0046 -0.6489
200440 140.8  5  0.0074 -0.6789
200440 140.8  6  0.0105 -0.6546
200440 140.8  7  0.0137 -0.6797
200440 140.8  8  0.0172 -0.6593
200440 140.8  9  0.0208 -0.6375
200440 140.8 10  0.0282 -0.6058
200440 140.8 11  0.0358 -0.5741
200440 140.8 12  0.0435 -0.5554
200440 140.8 13  0.0555 -0.5623
200440 140.8 14  0.0674 -0.5589
200440 140.8 15  0.0876 -0.3792
200440 140.8 16  0.1079 -0.3667
200440 140.8 17  0.1284 -0.3464
200440 140.8 18  0.1489 -0.3346
200440 140.8 19  0.1901 -0.2841
200440 140.8 20  0.2315 -0.2422
200440 140.8 21  0.2728 -0.2172
200440 140.8 22  0.3145 -0.2044
200440 140.8 23  0.3561 -0.2056
200440 140.8 24  0.3978 -0.2072
200440 140.8 25  0.4396 -0.1992
200440 140.8 26  0.4812 -0.1944
200440 140.8 27  0.5229 -0.1996
200440 140.8 28  0.5646 -0.1937
200440 140.8 29  0.6062 -0.1729
200440 140.8 30  0.6479 -0.1674
200440 140.8 31  0.6892 -0.1612
200440 140.8 32  0.7308 -0.1539
200440 140.8 33  0.7725 -0.1298
200440 140.8 34  0.8137 -0.0985
200440 140.8 35  0.8346 -0.0857
200440 140.8 36  0.8554 -0.0491
200440 140.8 37  0.8758 -0.0234
200440 140.8 38  0.8962 -0.0031
200440 140.8 39  0.9167  0.0398
200440 140.8 40  0.9367  0.0935
200440 140.8 41  0.9542  0.1567
200440 140.8 42  0.9717  0.2186
200441 144.0  1  0.0000  0.1416
200441 144.0  2  0.0006 -0.2416
200441 144.0  3  0.0022 -0.5071
200441 144.0  4  0.0046 -0.6517
200441 144.0  5  0.0074 -0.6822
200441 144.0  6  0.0105 -0.6536
200441 144.0  7  0.0137 -0.6726
200441 144.0  8  0.0172 -0.6553
200441 144.0  9  0.0208 -0.6321
200441 144.0 10  0.0282 -0.5945
200441 144.0 11  0.0358 -0.5590
200441 144.0 12  0.0435 -0.5447
200441 144.0 13  0.0555 -0.5560
200441 144.0 14  0.0674 -0.4306
200441 144.0 15  0.0876 -0.3592
200441 144.0 16  0.1079 -0.3389
200441 144.0 17  0.1284 -0.3173
200441 144.0 18  0.1489 -0.2966
200441 144.0 19  0.1901 -0.2442
200441 144.0 20  0.2315 -0.2034
200441 144.0 21  0.2728 -0.1864
200441 144.0 22  0.3145 -0.1897
200441 144.0 23  0.3561 -0.2036
200441 144.0 24  0.3978 -0.2128
200441 144.0 25  0.4396 -0.2111
200441 144.0 26  0.4812 -0.2282
200441 144.0 27  0.5229 -0.2926
200441 144.0 28  0.5646 -0.2195
200441 144.0 29  0.6062 -0.1798
200441 144.0 30  0.6479 -0.1797
200441 144.0 31  0.6892 -0.1691
200441 144.0 32  0.7308 -0.1578
200441 144.0 33  0.7725 -0.1311
200441 144.0 34  0.8137 -0.0949
200441 144.0 35  0.8346 -0.0769
200441 144.0 36  0.8554 -0.0495
200441 144.0 37  0.8758 -0.0294
200441 144.0 38  0.8962 -0.0016
200441 144.0 39  0.9167  0.0372
200441 144.0 40  0.9367  0.0892
200441 144.0 41  0.9542  0.1547
200441 144.0 42  0.9717  0.2171
200442 147.2  1  0.0000  0.1389
200442 147.2  2  0.0006 -0.2561
200442 147.2  3  0.0022 -0.5288
200442 147.2  4  0.0046 -0.6576
200442 147.2  5  0.0074 -0.6764
200442 147.2  6  0.0105 -0.6478
200442 147.2  7  0.0137 -0.6651
200442 147.2  8  0.0172 -0.6418
200442 147.2  9  0.0208 -0.6186
200442 147.2 10  0.0282 -0.5773
200442 147.2 11  0.0358 -0.5469
200442 147.2 12  0.0435 -0.5294
200442 147.2 13  0.0555 -0.4987
200442 147.2 14  0.0674 -0.3949
200442 147.2 15  0.0876 -0.3294
200442 147.2 16  0.1079 -0.3055
200442 147.2 17  0.1284 -0.2804
200442 147.2 18  0.1489 -0.2552
200442 147.2 19  0.1901 -0.2077
200442 147.2 20  0.2315 -0.1651
200442 147.2 21  0.2728 -0.1592
200442 147.2 22  0.3145 -0.1791
200442 147.2 23  0.3561 -0.2040
200442 147.2 24  0.3978 -0.2239
200442 147.2 25  0.4396 -0.2317
200442 147.2 26  0.4812 -0.2545
200442 147.2 27  0.5229 -0.2634
200442 147.2 28  0.5646 -0.2040
200442 147.2 29  0.6062 -0.1645
200442 147.2 30  0.6479 -0.1655
200442 147.2 31  0.6892 -0.1646
200442 147.2 32  0.7308 -0.1464
200442 147.2 33  0.7725 -0.1204
200442 147.2 34  0.8137 -0.0864
200442 147.2 35  0.8346 -0.0697
200442 147.2 36  0.8554 -0.0589
200442 147.2 37  0.8758 -0.0281
200442 147.2 38  0.8962  0.0002
200442 147.2 39  0.9167  0.0346
200442 147.2 40  0.9367  0.0850
200442 147.2 41  0.9542  0.1539
200442 147.2 42  0.9717  0.2155
200443 150.4  1  0.0000  0.1448
200443 150.4  2  0.0006 -0.2680
200443 150.4  3  0.0022 -0.5307
200443 150.4  4  0.0046 -0.6629
200443 150.4  5  0.0074 -0.6874
200443 150.4  6  0.0105 -0.6490
200443 150.4  7  0.0137 -0.6616
200443 150.4  8  0.0172 -0.6364
200443 150.4  9  0.0208 -0.6067
200443 150.4 10  0.0282 -0.5639
200443 150.4 11  0.0358 -0.5312
200443 150.4 12  0.0435 -0.5167
200443 150.4 13  0.0555 -0.4211
200443 150.4 14  0.0674 -0.3797
200443 150.4 15  0.0876 -0.3101
200443 150.4 16  0.1079 -0.2809
200443 150.4 17  0.1284 -0.2539
200443 150.4 18  0.1489 -0.2313
200443 150.4 19  0.1901 -0.1815
200443 150.4 20  0.2315 -0.1482
200443 150.4 21  0.2728 -0.1443
200443 150.4 22  0.3145 -0.1729
200443 150.4 23  0.3561 -0.2035
200443 150.4 24  0.3978 -0.2413
200443 150.4 25  0.4396 -0.2615
200443 150.4 26  0.4812 -0.2810
200443 150.4 27  0.5229 -0.2901
200443 150.4 28  0.5646 -0.2311
200443 150.4 29  0.6062 -0.1620
200443 150.4 30  0.6479 -0.1555
200443 150.4 31  0.6892 -0.1627
200443 150.4 32  0.7308 -0.1469
200443 150.4 33  0.7725 -0.1220
200443 150.4 34  0.8137 -0.0924
200443 150.4 35  0.8346 -0.0716
200443 150.4 36  0.8554 -0.0529
200443 150.4 37  0.8758 -0.0342
200443 150.4 38  0.8962 -0.0093
200443 150.4 39  0.9167  0.0287
200443 150.4 40  0.9367  0.0791
200443 150.4 41  0.9542  0.1419
200443 150.4 42  0.9717  0.2101
200444 152.8  1  0.0000  0.1440
200444 152.8  2  0.0006 -0.2740
200444 152.8  3  0.0022 -0.5334
200444 152.8  4  0.0046 -0.6756
200444 152.8  5  0.0074 -0.6807
200444 152.8  6  0.0105 -0.6497
200444 152.8  7  0.0137 -0.6554
200444 152.8  8  0.0172 -0.6285
200444 152.8  9  0.0208 -0.5967
200444 152.8 10  0.0282 -0.5528
200444 152.8 11  0.0358 -0.5164
200444 152.8 12  0.0435 -0.4999
200444 152.8 13  0.0555 -0.3972
200444 152.8 14  0.0674 -0.3634
200444 152.8 15  0.0876 -0.2890
200444 152.8 16  0.1079 -0.2598
200444 152.8 17  0.1284 -0.2327
200444 152.8 18  0.1489 -0.2083
200444 152.8 19  0.1901 -0.1586
200444 152.8 20  0.2315 -0.1355
200444 152.8 21  0.2728 -0.1328
200444 152.8 22  0.3145 -0.1599
200444 152.8 23  0.3561 -0.1955
200444 152.8 24  0.3978 -0.2567
200444 152.8 25  0.4396 -0.3158
200444 152.8 26  0.4812 -0.3751
200444 152.8 27  0.5229 -0.4471
200444 152.8 28  0.5646 -0.3877
200444 152.8 29  0.6062 -0.2113
200444 152.8 30  0.6479 -0.1687
200444 152.8 31  0.6892 -0.1738
200444 152.8 32  0.7308 -0.1507
200444 152.8 33  0.7725 -0.1223
200444 152.8 34  0.8137 -0.0952
200444 152.8 35  0.8346 -0.0818
200444 152.8 36  0.8554 -0.0603
200444 152.8 37  0.8758 -0.0482
200444 152.8 38  0.8962 -0.0354
200444 152.8 39  0.9167 -0.0083
200444 152.8 40  0.9367  0.0306
200444 152.8 41  0.9542  0.0971
200444 152.8 42  0.9717  0.1826
200445 156.0  1  0.0000  0.1368
200445 156.0  2  0.0006 -0.2845
200445 156.0  3  0.0022 -0.5504
200445 156.0  4  0.0046 -0.6721
200445 156.0  5  0.0074 -0.6842
200445 156.0  6  0.0105 -0.6488
200445 156.0  7  0.0137 -0.6489
200445 156.0  8  0.0172 -0.6169
200445 156.0  9  0.0208 -0.5904
200445 156.0 10  0.0282 -0.5384
200445 156.0 11  0.0358 -0.5048
200445 156.0 12  0.0435 -0.4661
200445 156.0 13  0.0555 -0.3806
200445 156.0 14  0.0674 -0.3472
200445 156.0 15  0.0876 -0.2725
200445 156.0 16  0.1079 -0.2397
200445 156.0 17  0.1284 -0.2127
200445 156.0 18  0.1489 -0.1863
200445 156.0 19  0.1901 -0.1437
200445 156.0 20  0.2315 -0.1253
200445 156.0 21  0.2728 -0.1206
200445 156.0 22  0.3145 -0.1428
200445 156.0 23  0.3561 -0.1875
200445 156.0 24  0.3978 -0.2623
200445 156.0 25  0.4396 -0.3572
200445 156.0 26  0.4812 -0.5096
200445 156.0 27  0.5229 -0.5731
200445 156.0 28  0.5646 -0.4845
200445 156.0 29  0.6062 -0.3359
200445 156.0 30  0.6479 -0.2268
200445 156.0 31  0.6892 -0.2018
200445 156.0 32  0.7308 -0.1722
200445 156.0 33  0.7725 -0.1340
200445 156.0 34  0.8137 -0.1013
200445 156.0 35  0.8346 -0.0966
200445 156.0 36  0.8554 -0.0744
200445 156.0 37  0.8758 -0.0533
200445 156.0 38  0.8962 -0.0467
200445 156.0 39  0.9167 -0.0150
200445 156.0 40  0.9367  0.0355
200445 156.0 41  0.9542  0.1050
200445 156.0 42  0.9717  0.1853
200446 159.2  1  0.0000  0.1329
200446 159.2  2  0.0006 -0.2905
200446 159.2  3  0.0022 -0.5623
200446 159.2  4  0.0046 -0.6711
200446 159.2  5  0.0074 -0.6865
200446 159.2  6  0.0105 -0.6449
200446 159.2  7  0.0137 -0.6431
200446 159.2  8  0.0172 -0.6136
200446 159.2  9  0.0208 -0.5791
200446 159.2 10  0.0282 -0.5297
200446 159.2 11  0.0358 -0.4837
200446 159.2 12  0.0435 -0.4310
200446 159.2 13  0.0555 -0.3748
200446 159.2 14  0.0674 -0.3277
200446 159.2 15  0.0876 -0.2503
200446 159.2 16  0.1079 -0.2162
200446 159.2 17  0.1284 -0.1896
200446 159.2 18  0.1489 -0.1681
200446 159.2 19  0.1901 -0.1339
200446 159.2 20  0.2315 -0.1186
200446 159.2 21  0.2728 -0.1146
200446 159.2 22  0.3145 -0.1323
200446 159.2 23  0.3561 -0.1699
200446 159.2 24  0.3978 -0.2516
200446 159.2 25  0.4396 -0.3768
200446 159.2 26  0.4812 -0.5263
200446 159.2 27  0.5229 -0.4916
200446 159.2 28  0.5646 -0.4545
200446 159.2 29  0.6062 -0.3718
200446 159.2 30  0.6479 -0.2898
200446 159.2 31  0.6892 -0.2480
200446 159.2 32  0.7308 -0.2118
200446 159.2 33  0.7725 -0.1669
200446 159.2 34  0.8137 -0.1237
200446 159.2 35  0.8346 -0.1120
200446 159.2 36  0.8554 -0.0921
200446 159.2 37  0.8758 -0.0725
200446 159.2 38  0.8962 -0.0451
200446 159.2 39  0.9167 -0.0112
200446 159.2 40  0.9367  0.0390
200446 159.2 41  0.9542  0.1112
200446 159.2 42  0.9717  0.1853
200447 162.4  1  0.0000  0.1462
200447 162.4  2  0.0006 -0.2916
200447 162.4  3  0.0022 -0.5557
200447 162.4  4  0.0046 -0.6821
200447 162.4  5  0.0074 -0.6850
200447 162.4  6  0.0105 -0.6404
200447 162.4  7  0.0137 -0.6381
200447 162.4  8  0.0172 -0.6081
200447 162.4  9  0.0208 -0.5690
200447 162.4 10  0.0282 -0.5188
200447 162.4 11  0.0358 -0.4702
200447 162.4 12  0.0435 -0.4109
200447 162.4 13  0.0555 -0.3636
200447 162.4 14  0.0674 -0.3151
200447 162.4 15  0.0876 -0.2355
200447 162.4 16  0.1079 -0.2029
200447 162.4 17  0.1284 -0.1765
200447 162.4 18  0.1489 -0.1605
200447 162.4 19  0.1901 -0.1303
200447 162.4 20  0.2315 -0.1183
200447 162.4 21  0.2728 -0.1194
200447 162.4 22  0.3145 -0.1362
200447 162.4 23  0.3561 -0.1651
200447 162.4 24  0.3978 -0.2394
200447 162.4 25  0.4396 -0.3437
200447 162.4 26  0.4812 -0.3930
200447 162.4 27  0.5229 -0.3294
200447 162.4 28  0.5646 -0.3331
200447 162.4 29  0.6062 -0.3122
200447 162.4 30  0.6479 -0.2814
200447 162.4 31  0.6892 -0.2652
200447 162.4 32  0.7308 -0.2219
200447 162.4 33  0.7725 -0.1855
200447 162.4 34  0.8137 -0.1388
200447 162.4 35  0.8346 -0.1341
200447 162.4 36  0.8554 -0.0996
200447 162.4 37  0.8758 -0.0750
200447 162.4 38  0.8962 -0.0450
200447 162.4 39  0.9167  0.0038
200447 162.4 40  0.9367  0.0702
200447 162.4 41  0.9542  0.1445
200447 162.4 42  0.9717  0.2135
200448 164.8  1  0.0000  0.1266
200448 164.8  2  0.0006 -0.2961
200448 164.8  3  0.0022 -0.5656
200448 164.8  4  0.0046 -0.6849
200448 164.8  5  0.0074 -0.6828
200448 164.8  6  0.0105 -0.6396
200448 164.8  7  0.0137 -0.6311
200448 164.8  8  0.0172 -0.5981
200448 164.8  9  0.0208 -0.5626
200448 164.8 10  0.0282 -0.5081
200448 164.8 11  0.0358 -0.4542
200448 164.8 12  0.0435 -0.4017
200448 164.8 13  0.0555 -0.3484
200448 164.8 14  0.0674 -0.3001
200448 164.8 15  0.0876 -0.2225
200448 164.8 16  0.1079 -0.1901
200448 164.8 17  0.1284 -0.1664
200448 164.8 18  0.1489 -0.1498
200448 164.8 19  0.1901 -0.1240
200448 164.8 20  0.2315 -0.1158
200448 164.8 21  0.2728 -0.1194
200448 164.8 22  0.3145 -0.1323
200448 164.8 23  0.3561 -0.1483
200448 164.8 24  0.3978 -0.2051
200448 164.8 25  0.4396 -0.2557
200448 164.8 26  0.4812 -0.2063
200448 164.8 27  0.5229 -0.1787
200448 164.8 28  0.5646 -0.2103
200448 164.8 29  0.6062 -0.2374
200448 164.8 30  0.6479 -0.2457
200448 164.8 31  0.6892 -0.2514
200448 164.8 32  0.7308 -0.2261
200448 164.8 33  0.7725 -0.1836
200448 164.8 34  0.8137 -0.1424
200448 164.8 35  0.8346 -0.1328
200448 164.8 36  0.8554 -0.1035
200448 164.8 37  0.8758 -0.0767
200448 164.8 38  0.8962 -0.0432
200448 164.8 39  0.9167 -0.0019
200448 164.8 40  0.9367  0.0734
200448 164.8 41  0.9542  0.1550
200448 164.8 42  0.9717  0.2191
200449 168.0  1  0.0000  0.1336
200449 168.0  2  0.0006 -0.3002
200449 168.0  3  0.0022 -0.5630
200449 168.0  4  0.0046 -0.6851
200449 168.0  5  0.0074 -0.6891
200449 168.0  6  0.0105 -0.6366
200449 168.0  7  0.0137 -0.6280
200449 168.0  8  0.0172 -0.5923
200449 168.0  9  0.0208 -0.5583
200449 168.0 10  0.0282 -0.5007
200449 168.0 11  0.0358 -0.4434
200449 168.0 12  0.0435 -0.3892
200449 168.0 13  0.0555 -0.3356
200449 168.0 14  0.0674 -0.2872
200449 168.0 15  0.0876 -0.2076
200449 168.0 16  0.1079 -0.1776
200449 168.0 17  0.1284 -0.1564
200449 168.0 18  0.1489 -0.1393
200449 168.0 19  0.1901 -0.1155
200449 168.0 20  0.2315 -0.1046
200449 168.0 21  0.2728 -0.1052
200449 168.0 22  0.3145 -0.1121
200449 168.0 23  0.3561 -0.1196
200449 168.0 24  0.3978 -0.1455
200449 168.0 25  0.4396 -0.1288
200449 168.0 26  0.4812 -0.0437
200449 168.0 27  0.5229 -0.0806
200449 168.0 28  0.5646 -0.1293
200449 168.0 29  0.6062 -0.1660
200449 168.0 30  0.6479 -0.1998
200449 168.0 31  0.6892 -0.2188
200449 168.0 32  0.7308 -0.2055
200449 168.0 33  0.7725 -0.1768
200449 168.0 34  0.8137 -0.1401
200449 168.0 35  0.8346 -0.1212
200449 168.0 36  0.8554 -0.1025
200449 168.0 37  0.8758 -0.0777
200449 168.0 38  0.8962 -0.0460
200449 168.0 39  0.9167 -0.0010
200449 168.0 40  0.9367  0.0737
200449 168.0 41  0.9542  0.1580
200449 168.0 42  0.9717  0.2215
200450 170.4  1  0.0000  0.1273
200450 170.4  2  0.0006 -0.3029
200450 170.4  3  0.0022 -0.5584
200450 170.4  4  0.0046 -0.6860
200450 170.4  5  0.0074 -0.6870
200450 170.4  6  0.0105 -0.6336
200450 170.4  7  0.0137 -0.6276
200450 170.4  8  0.0172 -0.5889
200450 170.4  9  0.0208 -0.5536
200450 170.4 10  0.0282 -0.4909
200450 170.4 11  0.0358 -0.4336
200450 170.4 12  0.0435 -0.3829
200450 170.4 13  0.0555 -0.3302
200450 170.4 14  0.0674 -0.2860
200450 170.4 15  0.0876 -0.1986
200450 170.4 16  0.1079 -0.1688
200450 170.4 17  0.1284 -0.1454
200450 170.4 18  0.1489 -0.1303
200450 170.4 19  0.1901 -0.0999
200450 170.4 20  0.2315 -0.0833
200450 170.4 21  0.2728 -0.0810
200450 170.4 22  0.3145 -0.0818
200450 170.4 23  0.3561 -0.0745
200450 170.4 24  0.3978 -0.0819
200450 170.4 25  0.4396 -0.0138
200450 170.4 26  0.4812  0.0067
200450 170.4 27  0.5229 -0.0365
200450 170.4 28  0.5646 -0.0777
200450 170.4 29  0.6062 -0.1251
200450 170.4 30  0.6479 -0.1646
200450 170.4 31  0.6892 -0.1950
200450 170.4 32  0.7308 -0.1831
200450 170.4 33  0.7725 -0.1527
200450 170.4 34  0.8137 -0.1301
200450 170.4 35  0.8346 -0.1112
200450 170.4 36  0.8554 -0.0953
200450 170.4 37  0.8758 -0.0679
200450 170.4 38  0.8962 -0.0448
200450 170.4 39  0.9167 -0.0050
